,J,Location,pvalue05,pvaluebest,AUC,AccuracyTrain,AccuracyTest,RecallTest
27,3,CoffsHarbour,0.043036019932855045,1.1778593046850959e-06,2,0.6211840888066605,0.5793103448275863,0.6931818181818182
28,3,NorahHead,0.09443259049884627,0.0029214001902944397,2,0.6012298959318827,0.49122807017543857,0.7364864864864865
29,3,SydneyAirport,0.3061664990378652,4.083871226448792e-05,2,0.6718403547671841,0.6081560283687943,0.5925925925925926
30,4,Sydney,0.09678690143394411,8.823115026493076e-07,2,0.6748514851485149,0.6298701298701299,0.577639751552795
31,4,Brisbane,1.0,2.0241283098406598e-06,2,0.6736259054111632,0.6210350584307178,0.6153846153846154
32,4,Wollongong,0.2560243644807947,1.0764368872177939e-05,2,0.6941228851291185,0.6318897637795275,0.591304347826087
33,4,Newcastle,0.5442351065834703,0.0044059800808126,2,0.6467889908256881,0.5965583173996176,0.5317460317460317
34,4,GoldCoast,1.0,0.00011830609345714903,2,0.6422018348623854,0.5670840787119857,0.6530612244897959
35,4,Williamtown,1.0,0.33073737788424906,2,0.669609079445145,0.5641025641025641,0.46464646464646464
36,4,NorfolkIsland,1.0,0.08921576790878447,2,0.5336647085404428,0.4752650176678445,0.7158469945355191
37,4,CoffsHarbour,1.0,0.007729821302363198,2,0.6058631921824105,0.5281090289608177,0.6424242424242425
38,4,NorahHead,0.09548588488378762,0.001833789197019945,2,0.5977390485162506,0.5415162454873647,0.6538461538461539
39,4,SydneyAirport,0.13535665551513368,0.007245168618288775,2,0.7053886925795053,0.5815217391304348,0.5178571428571429
40,5,Sydney,0.46662094920962993,2.25933544307372e-05,2,0.7145684877276326,0.6552287581699346,0.5158730158730159
41,5,Brisbane,0.535401793474962,3.806219313182335e-07,2,0.7165455322787516,0.6920529801324503,0.46153846153846156
42,5,Wollongong,1.0,0.13471911132040792,2,0.7501117568171658,0.6466019417475728,0.3333333333333333
43,5,Newcastle,1.0,0.00019789691749629593,2,0.7287746672785681,0.6549707602339181,0.46153846153846156
44,5,GoldCoast,0.5523835889672786,4.3418799951563354e-06,2,0.6916319926028663,0.6293706293706294,0.5785714285714286
45,5,Williamtown,1.0,0.013289338734440881,2,0.7100814026299311,0.6271604938271605,0.4336283185840708
46,5,NorfolkIsland,1.0,0.05387056921445612,2,0.5866247755834829,0.5018315018315018,0.6647398843930635
47,5,CoffsHarbour,1.0,0.004795459848279004,2,0.637962962962963,0.5631578947368421,0.5796178343949044
48,5,NorahHead,0.5606452557073431,0.0011262170527132195,2,0.6795238095238095,0.5739130434782609,0.5944055944055944
49,5,SydneyAirport,0.18695818544634624,6.120116573199271e-08,2,0.7453825857519789,0.673469387755102,0.5488721804511278
50,6,Sydney,0.9903721967075043,1.9144227508515926e-07,2,0.7272006344171292,0.6867862969004894,0.47019867549668876
51,6,Brisbane,0.9701301420378045,0.041629457423362805,2,0.7509611277231952,0.664440734557596,0.3146853146853147
52,6,Wollongong,0.3081639710709176,0.0001258032260932344,2,0.775300936246099,0.7131474103585658,0.3225806451612903
53,6,Newcastle,0.06910195464318931,0.0043167786097629435,2,0.7322761194029851,0.6648148148148149,0.3798449612403101
54,6,GoldCoast,0.5828496898188649,0.009835076714338682,2,0.7096474953617811,0.5993091537132987,0.4805194805194805
55,6,Williamtown,0.8782188633283268,0.7122053364504606,2,0.7136879856545129,0.5297029702970297,0.47107438016528924
56,6,NorfolkIsland,0.6229233012111213,0.8437949372827018,2,0.5289592760180996,0.41532976827094475,0.7289156626506024
57,6,CoffsHarbour,0.6267206796191656,0.03311878415128221,2,0.6265446224256292,0.5333333333333333,0.5986842105263158
58,6,NorahHead,0.12279211497003151,5.935704037379257e-07,2,0.6952153110047847,0.6545768566493955,0.5290322580645161
59,6,SydneyAirport,0.652683303586305,0.0006282068956550374,2,0.7561728395061729,0.6531365313653137,0.40939597315436244
60,7,Sydney,0.03289936018222529,1.5044910642286672e-08,2,0.6507936507936508,0.619281045751634,0.6511627906976745
61,7,Brisbane,1.0,0.0061305349265958565,2,0.6608212147134302,0.6233333333333333,0.46616541353383456
62,7,Wollongong,0.22889816962965978,0.00014334150502100774,2,0.7152406417112299,0.646,0.48484848484848486
63,7,Newcastle,1.0,0.08821925772809643,2,0.6652641421224872,0.5833333333333334,0.45517241379310347
64,7,GoldCoast,1.0,0.01769907295721618,2,0.606694560669456,0.531951640759931,0.6133333333333333
65,7,Williamtown,0.6476672848330074,0.04419783869063685,2,0.6541397533763946,0.538083538083538,0.6050420168067226
66,7,NorfolkIsland,1.0,0.9624967337134249,2,0.4270172257479601,0.34991119005328597,0.8466257668711656
67,7,CoffsHarbour,1.0,0.0006679493707196225,2,0.5403299725022914,0.49534450651769085,0.7702702702702703
68,7,NorahHead,0.6557251455405002,0.11159694679133346,2,0.6452232357177148,0.5465517241379311,0.5174418604651163
69,7,SydneyAirport,0.0027498270828435656,1.4913442024190493e-06,2,0.6734333627537511,0.600739371534196,0.6692913385826772
70,8,Sydney,0.5926304239196349,6.2767167915523426e-06,2,0.7360890302066773,0.6623164763458401,0.46296296296296297
71,8,Brisbane,1.0,0.0051529136596909315,2,0.7269214255045083,0.6776859504132231,0.34285714285714286
72,8,Wollongong,1.0,0.01631821946393093,2,0.758744394618834,0.684931506849315,0.296
73,8,Newcastle,1.0,0.13082702192193849,2,0.7328703703703704,0.6478599221789884,0.2898550724637681
74,8,GoldCoast,0.43592244649439904,0.000997724718689245,2,0.66421681212678,0.6268115942028986,0.46710526315789475
75,8,Williamtown,1.0,0.012158273761526357,2,0.7320341047503045,0.6107226107226107,0.45038167938931295
76,8,NorfolkIsland,1.0,0.009368547028089827,2,0.5171480144404332,0.4918032786885246,0.7606382978723404
77,8,CoffsHarbour,1.0,1.5105224230116343e-06,2,0.6269141531322506,0.5614973262032086,0.7333333333333333
78,8,NorahHead,1.0,0.0008697079993919449,2,0.6894409937888198,0.6183745583038869,0.4785276073619632
79,8,SydneyAirport,0.37720906962941936,2.6196354737083128e-06,2,0.7352810978308987,0.6403669724770642,0.5503355704697986
80,9,Sydney,1.0,0.0004883879467159999,2,0.705648369132856,0.6094771241830066,0.5185185185185185
81,9,Brisbane,1.0,7.517435524003739e-06,2,0.7222940922811557,0.6802610114192496,0.4696969696969697
82,9,Wollongong,0.5623992098520094,0.024145353251483977,2,0.7542256738236638,0.6211293260473588,0.4233576642335766
83,9,Newcastle,1.0,0.09330462778130023,2,0.7170868347338936,0.6030245746691871,0.4013605442176871
84,9,GoldCoast,0.6594517464748175,0.0005199255281315567,2,0.6601809954751131,0.5769980506822612,0.6126760563380281
85,9,Williamtown,1.0,0.04520009074630622,2,0.6969124133585382,0.5808080808080808,0.52
86,9,NorfolkIsland,0.7610418816694251,0.009368444213135067,2,0.4757238307349666,0.46124031007751937,0.8579234972677595
87,9,CoffsHarbour,0.5392565259531494,0.0002942296610867324,2,0.5889712696941612,0.5089928057553957,0.75
88,9,NorahHead,1.0,0.0003964747259003131,2,0.6518412242945959,0.5836298932384342,0.5843373493975904
89,9,SydneyAirport,0.0313767685653523,8.155039427120797e-10,2,0.6994609164420486,0.6452173913043479,0.643312101910828
90,10,Sydney,0.5850229933347497,0.0160648505375813,2,0.615568862275449,0.5016181229773463,0.6708074534161491
91,10,Brisbane,1.0,0.0032667285649582863,2,0.672719412019023,0.6016260162601627,0.5391304347826087
92,10,Wollongong,0.5769776873938741,0.015711857748062587,2,0.698822463768116,0.5981132075471698,0.4852941176470588
93,10,Newcastle,1.0,0.05323910448533664,2,0.6115207373271889,0.5392354124748491,0.5793650793650794
94,10,GoldCoast,0.17376892603253424,5.757132455581735e-06,2,0.6138568129330254,0.5575539568345323,0.7238805970149254
95,10,Williamtown,0.10834966768975364,0.0001872268851051432,2,0.6315112540192926,0.597911227154047,0.6428571428571429
96,10,NorfolkIsland,1.0,0.047992216078695166,2,0.4371069182389937,0.40150093808630394,0.9069767441860465
97,10,CoffsHarbour,0.6449510488166326,1.7546635385215993e-05,2,0.5844516427579824,0.5381818181818182,0.75
98,10,NorahHead,1.0,0.0011582398941592876,2,0.5965500718735026,0.5407801418439716,0.6624203821656051
99,10,SydneyAirport,0.3148632482260599,0.0012270488115979255,2,0.6347787215020116,0.5240641711229946,0.6928571428571428
100,11,Sydney,1.0,0.01884010138577964,2,0.6386890487609912,0.5323624595469255,0.6050955414012739
101,11,Brisbane,1.0,0.006630973936973674,2,0.6737251512532412,0.6104746317512275,0.4791666666666667
102,11,Wollongong,1.0,0.2533883049109809,2,0.6790067720090294,0.5533980582524272,0.4956521739130435
103,11,Newcastle,1.0,0.6674047028956105,2,0.6251761390324095,0.5288640595903166,0.48148148148148145
104,11,GoldCoast,1.0,0.0010227421464039338,2,0.6288848263254113,0.5816135084427767,0.5895522388059702
105,11,Williamtown,1.0,0.00797294092675847,2,0.6603403141361257,0.5541871921182266,0.63
106,11,NorfolkIsland,0.04521998801084172,0.6640147554886676,2,0.4452983725135624,0.3713235294117647,0.8606060606060606
107,11,CoffsHarbour,1.0,0.004292876675190662,2,0.5824074074074074,0.5063752276867031,0.7142857142857143
108,11,NorahHead,1.0,0.0008958532224643363,2,0.5876484560570071,0.5082568807339449,0.7342657342657343
109,11,SydneyAirport,1.0,4.823950263105663e-07,2,0.6588183029764549,0.5992647058823529,0.6842105263157895
110,12,Sydney,0.1227578867383082,5.9783727838530006e-06,2,0.657314629258517,0.5852090032154341,0.6436781609195402
111,12,Brisbane,1.0,0.00012334244893550704,2,0.6662343277129269,0.638752052545156,0.5196850393700787
112,12,Wollongong,0.10346625803614068,4.4713275699753693e-05,2,0.7231255645889793,0.6576402321083172,0.4846153846153846
113,12,Newcastle,1.0,0.05253646003977899,2,0.6209939619136089,0.5442043222003929,0.5702479338842975
114,12,GoldCoast,1.0,0.007737455008121772,2,0.6461679669573198,0.5757009345794393,0.5492957746478874
115,12,Williamtown,0.036545373981546,0.0010517101144865296,2,0.6773778920308483,0.6004728132387707,0.5655737704918032
116,12,NorfolkIsland,0.5420747926163388,0.36141909533706884,2,0.43940081706763506,0.3905109489051095,0.8433734939759037
117,12,CoffsHarbour,1.0,6.680178660664519e-05,2,0.5969458583988894,0.5394495412844037,0.7222222222222222
118,12,NorahHead,1.0,1.2046489881918806e-05,2,0.6486486486486487,0.583916083916084,0.6484848484848484
119,12,SydneyAirport,0.10181478686440454,1.0313014583677624e-06,2,0.708994708994709,0.6412213740458015,0.5877862595419847
120,13,Sydney,1.0,0.011102185730770599,2,0.6226490596238495,0.510569105691057,0.6625
121,13,Brisbane,0.49175074486262027,0.005037545457447613,2,0.6557235421166306,0.6076158940397351,0.5038167938931297
122,13,Wollongong,0.1158047116779589,0.0004838929593286576,2,0.683737646001797,0.606,0.5572519083969466
123,13,Newcastle,1.0,0.39217592259359535,2,0.6062587575899112,0.5116279069767442,0.55
124,13,GoldCoast,0.5605118060782187,0.21207647002857463,2,0.6046296296296296,0.47368421052631576,0.6496350364963503
125,13,Williamtown,0.5726315351220121,0.04647236390022271,2,0.6001224739742804,0.5011820330969267,0.6728971962616822
126,13,NorfolkIsland,1.0,0.21087897049874788,2,0.38705296514259846,0.32592592592592595,0.8787878787878788
127,13,CoffsHarbour,1.0,0.002438953918330113,2,0.5453264443400657,0.47038327526132406,0.7848101265822784
128,13,NorahHead,0.039839971519708195,8.840559259153026e-06,2,0.5539122137404581,0.5386029411764706,0.7625
129,13,SydneyAirport,0.3325920971798443,0.0034552294120323195,2,0.6326348640213999,0.5402930402930403,0.6428571428571429
130,14,Sydney,1.0,2.565574012535779e-05,2,0.6636,0.6088379705400983,0.5680473372781065
131,14,Brisbane,0.5166450464528933,0.00010976225653982137,2,0.7053223712678495,0.6776859504132231,0.42028985507246375
132,14,Wollongong,1.0,0.0013520086767501128,2,0.6886877828054299,0.6237816764132553,0.5128205128205128
133,14,Newcastle,1.0,0.02170941197479382,2,0.6479400749063671,0.5865384615384616,0.5037593984962406
134,14,GoldCoast,1.0,0.0046796190382138135,2,0.638268156424581,0.5836298932384342,0.5474452554744526
135,14,Williamtown,0.989626230267876,0.009184361928678468,2,0.6625074272133096,0.566079295154185,0.5777777777777777
136,14,NorfolkIsland,1.0,0.12337919065667564,2,0.49592760180995477,0.4312267657992565,0.7861635220125787
137,14,CoffsHarbour,1.0,0.0005125357855536025,2,0.601580660158066,0.5336976320582878,0.7
138,14,NorahHead,1.0,0.0014747903926342653,2,0.6236766121270453,0.5686274509803921,0.5961538461538461
139,14,SydneyAirport,1.0,0.008796165675043285,2,0.6761988561372635,0.5750487329434698,0.5619834710743802
140,15,Sydney,0.34915415611097933,4.951890181188767e-09,2,0.6611736334405145,0.6193548387096774,0.6730769230769231
141,15,Brisbane,1.0,1.7005836247064993e-07,2,0.6684005201560468,0.66996699669967,0.5503875968992248
142,15,Wollongong,1.0,0.0001035818426008252,2,0.6985128436232537,0.6150793650793651,0.5909090909090909
143,15,Newcastle,1.0,0.058853661143462535,2,0.6680613668061367,0.5546719681908548,0.5426356589147286
144,15,GoldCoast,0.5598570331563395,0.0045382691502695695,2,0.6351476014760148,0.5756457564575646,0.5661764705882353
145,15,Williamtown,0.8687117566897802,0.03932488507994761,2,0.6575091575091575,0.5493975903614458,0.5793650793650794
146,15,NorfolkIsland,1.0,1.0,2,0.47198177676537584,0.39416058394160586,0.7678571428571429
147,15,CoffsHarbour,1.0,8.02077990691428e-08,2,0.5935632183908046,0.5854126679462572,0.740506329113924
148,15,NorahHead,1.0,5.045827310229032e-05,2,0.6350826044703596,0.5785837651122625,0.6413793103448275
149,15,SydneyAirport,1.0,4.952314103125551e-07,2,0.6937302661253947,0.6307420494699647,0.6027397260273972
150,16,Sydney,0.27065527457259675,1.56460198148998e-05,2,0.6500602651667337,0.5811688311688312,0.6503496503496503
151,16,Brisbane,0.009755573466177034,0.00111717650261382,2,0.7075184702303347,0.6699507389162561,0.40601503759398494
152,16,Wollongong,1.0,1.5898287987860548e-05,2,0.7226011823556162,0.6499032882011605,0.5371900826446281
153,16,Newcastle,0.18830807127964727,0.06539761210363779,2,0.6341348420556341,0.5132075471698113,0.6190476190476191
154,16,GoldCoast,1.0,0.009052542635583067,2,0.6537216828478964,0.5640074211502782,0.5714285714285714
155,16,Williamtown,0.6098372948050884,0.015436245854152474,2,0.6639030612244898,0.56575682382134,0.5818181818181818
156,16,NorfolkIsland,1.0,0.28645306285118266,2,0.5093224192814916,0.41929499072356213,0.779874213836478
157,16,CoffsHarbour,0.14198506329457233,1.3811484551573653e-05,2,0.5691662785281788,0.5147058823529411,0.7987012987012987
158,16,NorahHead,0.5548445798357435,6.929522395498819e-07,2,0.6629807692307692,0.5913200723327305,0.6911764705882353
159,16,SydneyAirport,0.6260329835316869,0.0009483867224588932,2,0.7186666666666667,0.5867924528301887,0.5704697986577181
160,17,Sydney,0.6186201991613349,0.0004118765582901309,2,0.6998794696665327,0.6150081566068516,0.5
161,17,Brisbane,1.0,0.07593902845917738,2,0.7406602953953084,0.6600660066006601,0.32116788321167883
162,17,Wollongong,0.22063055202166146,0.010663754426761781,2,0.7321266968325791,0.6475247524752475,0.42990654205607476
163,17,Newcastle,1.0,0.02342422434093314,2,0.699812382739212,0.6131528046421664,0.4461538461538462
164,17,GoldCoast,0.0017379361505964331,0.003678836235668088,2,0.638733705772812,0.5351351351351351,0.6507936507936508
165,17,Williamtown,0.0011777314053061708,0.0057642341339339785,2,0.6736429038587312,0.5678391959798995,0.6235294117647059
166,17,NorfolkIsland,1.0,0.2055410346334302,2,0.5087798289058982,0.42441860465116277,0.8224852071005917
167,17,CoffsHarbour,1.0,1.7786938350909668e-05,2,0.5909943714821764,0.5252707581227437,0.7697368421052632
168,17,NorahHead,0.1593991689349018,5.5850126575585195e-06,2,0.7048863086598935,0.6303571428571428,0.5421686746987951
169,17,SydneyAirport,0.14029728722253434,0.0002805294358898467,2,0.7170993733213966,0.6151012891344383,0.5228758169934641
170,18,Sydney,0.615408343280655,0.005410993762349513,2,0.7200321802091714,0.6199021207177814,0.4319526627218935
171,18,Brisbane,1.0,0.022357196032870175,2,0.7181383210091344,0.6518151815181518,0.3561643835616438
172,18,Wollongong,0.452811325760734,0.11771468219587089,2,0.7163636363636363,0.6450980392156863,0.37254901960784315
173,18,Newcastle,1.0,0.03408514678297953,2,0.7075996292863763,0.6204081632653061,0.4485981308411215
174,18,GoldCoast,0.6515655264242418,7.186687572184332e-07,2,0.6646455223880597,0.6311030741410488,0.5859872611464968
175,18,Williamtown,0.5659593055875798,0.00540263827347042,2,0.6767741935483871,0.6016042780748663,0.5531914893617021
176,18,NorfolkIsland,1.0,0.5367009118575063,2,0.4945205479452055,0.4209558823529412,0.7784090909090909
177,18,CoffsHarbour,0.6851448350713302,3.544813040048448e-05,2,0.5999059708509638,0.5595667870036101,0.6936416184971098
178,18,NorahHead,1.0,9.4520279868395e-05,2,0.6723383568303355,0.6123893805309735,0.5477707006369427
179,18,SydneyAirport,1.0,2.2012221803650566e-08,2,0.7230215827338129,0.6527272727272727,0.5958904109589042
180,19,Sydney,1.0,1.1340648080517169e-05,2,0.5505030181086519,0.49754500818330605,0.808641975308642
181,19,Brisbane,1.0,1.0262736088277367e-06,2,0.6604266434479756,0.6518151815181518,0.5669291338582677
182,19,Wollongong,1.0,0.01549381077217161,2,0.5614194722474978,0.48330058939096265,0.7115384615384616
183,19,Newcastle,1.0,0.012851639771274662,2,0.5522526706920576,0.4898373983739837,0.717741935483871
184,19,GoldCoast,1.0,0.0007288277796771132,2,0.6097105508870215,0.5444646098003629,0.6666666666666666
185,19,Williamtown,1.0,0.0450549793838246,2,0.5793147208121827,0.48157894736842105,0.7363636363636363
186,19,NorfolkIsland,1.0,0.7822620588467423,2,0.3922196796338673,0.3443830570902394,0.9285714285714286
187,19,CoffsHarbour,1.0,0.00036563599848046276,2,0.5193396226415095,0.4856115107913669,0.8095238095238095
188,19,NorahHead,1.0,8.760337732366925e-06,2,0.5321637426900585,0.4859154929577465,0.8431372549019608
189,19,SydneyAirport,1.0,0.0031255890680910257,2,0.5776481149012568,0.4861878453038674,0.7482014388489209
190,20,Sydney,1.0,4.2729245774989184e-05,2,0.7274193548387097,0.6508972267536705,0.49640287769784175
191,20,Brisbane,0.42922343705223664,1.7933482339258767e-09,2,0.714161220043573,0.7305785123966942,0.4956521739130435
192,20,Wollongong,1.0,0.005150682913326812,2,0.7767612076852699,0.694980694980695,0.3114754098360656
193,20,Newcastle,0.5870857518662869,0.2183098456805228,2,0.7126865671641791,0.6197183098591549,0.34615384615384615
194,20,GoldCoast,0.5507564376611658,3.777908840452845e-05,2,0.7040483946021405,0.6617375231053605,0.4772727272727273
195,20,Williamtown,1.0,0.003853145027864656,2,0.7268232385661311,0.6129807692307693,0.5135135135135135
196,20,NorfolkIsland,1.0,0.7646953924564127,2,0.5356978350990327,0.4144144144144144,0.7361963190184049
197,20,CoffsHarbour,0.9755807300794486,0.0019503143020562109,2,0.6254664179104478,0.5416666666666666,0.656934306569343
198,20,NorahHead,0.16010858641704245,1.9822904728778427e-06,2,0.7275779376498801,0.6560150375939849,0.4936708860759494
199,20,SydneyAirport,0.9415709532444912,0.00024816672927171655,2,0.7291288566243194,0.6400709219858156,0.461038961038961
200,21,Sydney,0.10237570883292091,0.0023551013814126463,2,0.682129891085115,0.5875613747954174,0.5424836601307189
201,21,Brisbane,1.0,0.001963168927835782,2,0.7065502183406114,0.6523887973640856,0.4351145038167939
202,21,Wollongong,0.051761636181401866,0.0004122874897830856,2,0.6995865870463941,0.6590038314176245,0.46551724137931033
203,21,Newcastle,0.5464633882202139,0.48521933178025833,2,0.678842504743833,0.5822306238185255,0.3984375
204,21,GoldCoast,0.5331750635858294,4.712058573986621e-06,2,0.6629680998613038,0.6064638783269962,0.6451612903225806
205,21,Williamtown,0.7346799956202822,0.0036995596204482165,2,0.6735436893203883,0.5981087470449172,0.5317460317460317
206,21,NorfolkIsland,1.0,0.32515983008205457,2,0.4942634235888022,0.3963302752293578,0.8141025641025641
207,21,CoffsHarbour,1.0,0.010811006527134194,2,0.6216089803554724,0.551789077212806,0.5882352941176471
208,21,NorahHead,1.0,0.04329798492617285,2,0.6778100775193798,0.5618181818181818,0.5225806451612903
209,21,SydneyAirport,0.22840244315423885,1.3465065099508425e-05,2,0.7064343163538874,0.6053130929791272,0.6187050359712231
210,22,Sydney,0.6142812956625585,4.583816315818437e-07,2,0.5584677419354839,0.5057660626029654,0.8383233532934131
211,22,Brisbane,1.0,2.453452734136879e-05,2,0.6391437308868502,0.6115702479338843,0.5984251968503937
212,22,Wollongong,1.0,0.0002716557585961755,2,0.6336363636363637,0.572,0.6495726495726496
213,22,Newcastle,1.0,0.06329298309745526,2,0.5880149812734082,0.5040160642570282,0.6410256410256411
214,22,GoldCoast,1.0,0.010234385616873362,2,0.6247086247086248,0.5461254612546126,0.6058394160583942
215,22,Williamtown,0.3834212895976712,0.0019926233851860486,2,0.571875,0.5080459770114942,0.75
216,22,NorfolkIsland,1.0,0.29379811587249377,2,0.3866424352567015,0.3152804642166344,0.9025974025974026
217,22,CoffsHarbour,1.0,0.01015199113939663,2,0.5304388862671071,0.4523809523809524,0.7933333333333333
218,22,NorahHead,0.6565932022556724,1.4877146069271325e-05,2,0.5676470588235294,0.5254833040421792,0.7751479289940828
219,22,SydneyAirport,1.0,0.0009999829382576987,2,0.617011701170117,0.512962962962963,0.7226277372262774
220,23,Sydney,0.5459931335796984,0.0020795273708019766,2,0.6568548387096774,0.5612582781456954,0.6027397260273972
221,23,Brisbane,1.0,0.0006030508777023154,2,0.6979075850043592,0.6543624161073825,0.4603174603174603
222,23,Wollongong,1.0,1.0,2,0.7239320165365182,0.5653846153846154,0.37815126050420167
223,23,Newcastle,1.0,0.007604140879965969,2,0.7019319227230911,0.6258205689277899,0.4576271186440678
224,23,GoldCoast,1.0,2.671135107745065e-06,2,0.6682286785379569,0.625,0.5944055944055944
225,23,Williamtown,1.0,0.029838035940371606,2,0.7330754352030948,0.6253101736972705,0.4144144144144144
226,23,NorfolkIsland,1.0,0.2735450249907064,2,0.5011568718186025,0.41742286751361163,0.7839506172839507
227,23,CoffsHarbour,1.0,0.021101804513300904,2,0.5770136599152144,0.5194805194805194,0.6413793103448275
228,23,NorahHead,1.0,0.0018659211013024267,2,0.6590131900341963,0.5629496402877698,0.6083916083916084
229,23,SydneyAirport,1.0,6.227080721893074e-06,2,0.6824170831440255,0.6021505376344086,0.635036496350365
230,24,Sydney,1.0,2.0841683679001235e-08,2,0.7105901374292644,0.6326194398682042,0.6388888888888888
231,24,Brisbane,1.0,0.0035320271763358566,2,0.729175752289577,0.7037037037037037,0.3305785123966942
232,24,Wollongong,1.0,0.03720218923540794,2,0.7600184246890834,0.6454720616570327,0.34814814814814815
233,24,Newcastle,1.0,0.0015199982337069417,2,0.7482386096759042,0.6827309236947792,0.3464566929133858
234,24,GoldCoast,0.3893749503612821,6.18554879876385e-05,2,0.6940298507462687,0.6100746268656716,0.5704697986577181
235,24,Williamtown,0.6730697370947923,0.05272263433974138,2,0.7423638778220452,0.6140776699029126,0.3888888888888889
236,24,NorfolkIsland,1.0,0.049256982647266134,2,0.540886249428963,0.472168905950096,0.7375
237,24,CoffsHarbour,0.6322923888971108,8.298549676634476e-06,2,0.6627634660421545,0.601145038167939,0.6308724832214765
238,24,NorahHead,0.6141122125930405,7.678721413937943e-06,2,0.687375745526839,0.629881154499151,0.5432098765432098
239,24,SydneyAirport,1.0,3.869404840314259e-06,2,0.7358997314234557,0.6666666666666666,0.4857142857142857
240,25,Sydney,0.616074291804485,0.0019279051602551995,2,0.675293166194905,0.5867768595041323,0.5389221556886228
241,25,Brisbane,1.0,4.844076983398335e-06,2,0.7292213473315835,0.705685618729097,0.39568345323741005
242,25,Wollongong,1.0,0.0004294312486658776,2,0.7013345605154164,0.6247582205029013,0.5338983050847458
243,25,Newcastle,1.0,0.005330706305763493,2,0.686940122583687,0.6130952380952381,0.48120300751879697
244,25,GoldCoast,1.0,0.009390118222892903,2,0.6725173210161662,0.5828460038986355,0.5238095238095238
245,25,Williamtown,1.0,0.00111559642404252,2,0.7009162303664922,0.6030927835051546,0.5503875968992248
246,25,NorfolkIsland,1.0,0.24627013366780454,2,0.5064220183486239,0.4068441064638783,0.8116883116883117
247,25,CoffsHarbour,1.0,0.15762020044879713,2,0.6474820143884892,0.5376532399299475,0.5266272189349113
248,25,NorahHead,1.0,6.506492941691354e-07,2,0.6766844401357247,0.6205607476635514,0.6209150326797386
249,25,SydneyAirport,0.5962223463437035,0.03787045794190178,2,0.7186502507979936,0.5678571428571428,0.5167785234899329
250,26,Sydney,0.020413087456530504,0.0006996641016824962,2,0.6198380566801619,0.5388429752066116,0.6666666666666666
251,26,Brisbane,0.9361928849951136,0.0003487618846376567,2,0.7003058103975535,0.652027027027027,0.4626865671641791
252,26,Wollongong,1.0,0.05221366490379729,2,0.6857273559011894,0.5691382765531062,0.5153846153846153
253,26,Newcastle,1.0,0.009842565950144315,2,0.659036719122556,0.5961904761904762,0.5
254,26,GoldCoast,0.8806572265965497,0.0066961762480228755,2,0.65142323845077,0.5633270321361059,0.5804195804195804
255,26,Williamtown,1.0,9.061946871462695e-05,2,0.6601435094585779,0.5910165484633569,0.6456692913385826
256,26,NorfolkIsland,0.8412824360543286,0.04146051110354679,2,0.4148250460405157,0.3837429111531191,0.9341317365269461
257,26,CoffsHarbour,0.10617597592859292,0.0657386780268674,2,0.5712941176470588,0.5018939393939394,0.6417910447761194
258,26,NorahHead,1.0,0.00010800185476565235,2,0.6124938994631528,0.5594149908592322,0.673202614379085
259,26,SydneyAirport,1.0,1.1875431658680114e-05,2,0.6585144927536232,0.5904059040590406,0.65
260,27,Sydney,1.0,5.967371470832018e-08,2,0.6222672064777328,0.5671641791044776,0.7515151515151515
261,27,Brisbane,0.898389087821107,0.010011128003484847,2,0.6828734121769602,0.6258389261744967,0.4566929133858268
262,27,Wollongong,0.5449234784681236,0.026152299530236595,2,0.6851083448593822,0.5817120622568094,0.5161290322580645
263,27,Newcastle,1.0,0.0850902479559631,2,0.6521533364884051,0.5463510848126233,0.5447761194029851
264,27,GoldCoast,0.7215080728388406,1.5067095229723575e-05,2,0.6290247316845544,0.6072106261859582,0.6220472440944882
265,27,Williamtown,0.6303177790969308,0.0003171432704938962,2,0.6296758104738155,0.5690866510538641,0.6694214876033058
266,27,NorfolkIsland,1.0,0.33738480764404977,2,0.4006514657980456,0.38181818181818183,0.8920454545454546
267,27,CoffsHarbour,1.0,0.0016964069832466745,2,0.5851712810886908,0.5038610038610039,0.7394366197183099
268,27,NorahHead,0.34000432992995366,0.0005566678620731563,2,0.6044812469556746,0.5277777777777778,0.7071428571428572
269,27,SydneyAirport,0.9770610662811204,2.937960037307256e-05,2,0.6454545454545455,0.5557586837294333,0.7045454545454546
270,28,Sydney,0.9806790652896877,0.01752768340670371,2,0.6673419773095624,0.5647840531561462,0.5419354838709678
271,28,Brisbane,0.8594478443575517,2.9409294308689797e-05,2,0.6703104503716659,0.6406779661016949,0.5508474576271186
272,28,Wollongong,0.9949530369402205,0.11553108477934114,2,0.7244567730004623,0.5813953488372093,0.46153846153846156
273,28,Newcastle,1.0,0.014986371182130524,2,0.6526114039290848,0.5649717514124294,0.5625
274,28,GoldCoast,0.054434627349931264,4.76967879237553e-05,2,0.6290247316845544,0.6053639846743295,0.6115702479338843
275,28,Williamtown,0.11619124220366056,0.011836905169619936,2,0.6184763047390522,0.5284738041002278,0.6611570247933884
276,28,NorfolkIsland,0.40057894389688176,0.31567156516557443,2,0.44398340248962653,0.3352272727272727,0.8120805369127517
277,28,CoffsHarbour,1.0,6.909679585957791e-07,2,0.591254752851711,0.5656192236598891,0.743421052631579
278,28,NorahHead,0.15803253726626593,0.09383417524758966,2,0.6294664708761625,0.5394495412844037,0.546583850931677
